,Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
7888,PUTTUR,2022-05-12,OTHER,AVERAGE,26.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
6900,PUTTUR,2022-05-13,NEW VARIETY,AVERAGE,194.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
7494,PUTTUR,2022-05-13,GRADE- II,AVERAGE,9989.0,Numbers,7000.0,14000.0,10500.0,Dakshina Kannada
3593,BELTHANGADI,2022-05-13,NEW VARIETY,AVERAGE,33.0,Quintal,28000.0,43000.0,36000.0,Dakshina Kannada
568,BANTWALA,2022-05-13,NEW VARIETY,AVERAGE,89.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
547,BANTWALA,2022-05-13,COCA,AVERAGE,17.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
5060,MANGALURU,2022-05-13,COCA,AVERAGE,226.0,Quintal,20000.0,25000.0,24000.0,Dakshina Kannada
6878,PUTTUR,2022-05-13,COCA,AVERAGE,439.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
7889,PUTTUR,2022-05-13,OTHER,AVERAGE,19.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
590,BANTWALA,2022-05-13,OLD VARIETY,AVERAGE,10.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
6901,PUTTUR,2022-05-16,NEW VARIETY,AVERAGE,178.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
6879,PUTTUR,2022-05-16,COCA,AVERAGE,393.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
3594,BELTHANGADI,2022-05-16,NEW VARIETY,AVERAGE,241.0,Quintal,27500.0,42000.0,39000.0,Dakshina Kannada
591,BANTWALA,2022-05-16,OLD VARIETY,AVERAGE,10.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
3610,BELTHANGADI,2022-05-16,OLD VARIETY,AVERAGE,319.0,Quintal,42000.0,52500.0,48000.0,Dakshina Kannada
569,BANTWALA,2022-05-16,NEW VARIETY,AVERAGE,70.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
7890,PUTTUR,2022-05-16,OTHER,AVERAGE,24.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
3618,BELTHANGADI,2022-05-16,OTHER,AVERAGE,57.0,Quintal,29000.0,33000.0,30000.0,Dakshina Kannada
548,BANTWALA,2022-05-16,COCA,AVERAGE,25.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
4362,BELTHANGADI,2022-05-16,OTHER,AVERAGE,15.0,Quintal,45000.0,51000.0,48000.0,Dakshina Kannada
6902,PUTTUR,2022-05-17,NEW VARIETY,AVERAGE,121.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
6880,PUTTUR,2022-05-17,COCA,AVERAGE,448.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
592,BANTWALA,2022-05-17,OLD VARIETY,AVERAGE,13.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
7891,PUTTUR,2022-05-17,OTHER,AVERAGE,25.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
3595,BELTHANGADI,2022-05-17,NEW VARIETY,AVERAGE,80.0,Quintal,30000.0,42500.0,38000.0,Dakshina Kannada
570,BANTWALA,2022-05-17,NEW VARIETY,AVERAGE,64.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
549,BANTWALA,2022-05-17,COCA,AVERAGE,38.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
3611,BELTHANGADI,2022-05-18,OLD VARIETY,AVERAGE,444.0,Quintal,41870.0,53000.0,50000.0,Dakshina Kannada
4363,BELTHANGADI,2022-05-18,OTHER,AVERAGE,147.0,Quintal,49000.0,51000.0,50000.0,Dakshina Kannada
6881,PUTTUR,2022-05-18,COCA,AVERAGE,515.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
5718,MANGALURU,2022-05-18,BLACK PEPPER,AVERAGE,261.0,Quintal,38000.0,39000.0,38000.0,Dakshina Kannada
550,BANTWALA,2022-05-18,COCA,AVERAGE,44.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
7892,PUTTUR,2022-05-18,OTHER,AVERAGE,7.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
6903,PUTTUR,2022-05-18,NEW VARIETY,AVERAGE,252.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
3596,BELTHANGADI,2022-05-18,NEW VARIETY,AVERAGE,269.0,Quintal,27500.0,43000.0,38000.0,Dakshina Kannada
593,BANTWALA,2022-05-18,OLD VARIETY,AVERAGE,7.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
5461,MANGALURU,2022-05-18,GRADE- II,AVERAGE,2330.0,Numbers,14000.0,19000.0,16500.0,Dakshina Kannada
3578,BELTHANGADI,2022-05-18,COCA,AVERAGE,5.0,Quintal,25000.0,26000.0,25500.0,Dakshina Kannada
571,BANTWALA,2022-05-18,NEW VARIETY,AVERAGE,36.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
5065,MANGALURU,2022-05-19,NEW VARIETY,AVERAGE,6.0,Quintal,41751.0,41751.0,41751.0,Dakshina Kannada
3612,BELTHANGADI,2022-05-19,OLD VARIETY,AVERAGE,234.0,Quintal,42170.0,53000.0,49000.0,Dakshina Kannada
572,BANTWALA,2022-05-19,NEW VARIETY,AVERAGE,65.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
551,BANTWALA,2022-05-19,COCA,AVERAGE,28.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
6882,PUTTUR,2022-05-19,COCA,AVERAGE,670.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
6904,PUTTUR,2022-05-19,NEW VARIETY,AVERAGE,133.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
5719,MANGALURU,2022-05-19,BLACK PEPPER,AVERAGE,11.0,Quintal,50394.0,50394.0,50394.0,Dakshina Kannada
3597,BELTHANGADI,2022-05-19,NEW VARIETY,AVERAGE,307.0,Quintal,28600.0,43000.0,35000.0,Dakshina Kannada
7893,PUTTUR,2022-05-19,OTHER,AVERAGE,12.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
5720,MANGALURU,2022-05-20,BLACK PEPPER,AVERAGE,82.0,Quintal,38000.0,38000.0,38000.0,Dakshina Kannada
573,BANTWALA,2022-05-20,NEW VARIETY,AVERAGE,32.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
8498,SULYA,2022-05-20,NEW VARIETY,AVERAGE,23.0,Quintal,27500.0,45000.0,41800.0,Dakshina Kannada
6905,PUTTUR,2022-05-20,NEW VARIETY,AVERAGE,118.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
552,BANTWALA,2022-05-20,COCA,AVERAGE,19.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
6883,PUTTUR,2022-05-20,COCA,AVERAGE,328.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
7894,PUTTUR,2022-05-20,OTHER,AVERAGE,9.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
3579,BELTHANGADI,2022-05-20,COCA,AVERAGE,55.0,Quintal,25500.0,26000.0,25700.0,Dakshina Kannada
3598,BELTHANGADI,2022-05-20,NEW VARIETY,AVERAGE,60.0,Quintal,29100.0,43000.0,38000.0,Dakshina Kannada
4364,BELTHANGADI,2022-05-21,OTHER,AVERAGE,146.0,Quintal,30000.0,52000.0,45000.0,Dakshina Kannada
6906,PUTTUR,2022-05-21,NEW VARIETY,AVERAGE,183.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
6884,PUTTUR,2022-05-21,COCA,AVERAGE,448.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
594,BANTWALA,2022-05-21,OLD VARIETY,AVERAGE,18.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
7895,PUTTUR,2022-05-21,OTHER,AVERAGE,20.0,Quintal,22500.0,50500.0,36500.0,Dakshina Kannada
3599,BELTHANGADI,2022-05-21,NEW VARIETY,AVERAGE,135.0,Quintal,28500.0,43000.0,39000.0,Dakshina Kannada
3613,BELTHANGADI,2022-05-21,OLD VARIETY,AVERAGE,448.0,Quintal,42000.0,53000.0,48000.0,Dakshina Kannada
3619,BELTHANGADI,2022-05-21,OTHER,AVERAGE,20.0,Quintal,29200.0,36000.0,32000.0,Dakshina Kannada
3580,BELTHANGADI,2022-05-21,COCA,AVERAGE,5.0,Quintal,25000.0,26000.0,25500.0,Dakshina Kannada
574,BANTWALA,2022-05-21,NEW VARIETY,AVERAGE,10.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
595,BANTWALA,2022-05-23,OLD VARIETY,AVERAGE,4.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
6885,PUTTUR,2022-05-23,COCA,AVERAGE,308.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
8844,SULYA,2022-05-23,BLACK PEPPER,AVERAGE,65.0,Quintal,25000.0,51000.0,45000.0,Dakshina Kannada
8499,SULYA,2022-05-23,NEW VARIETY,AVERAGE,1591.0,Quintal,27500.0,45000.0,42700.0,Dakshina Kannada
3600,BELTHANGADI,2022-05-23,NEW VARIETY,AVERAGE,79.0,Quintal,28000.0,43000.0,35000.0,Dakshina Kannada
6907,PUTTUR,2022-05-23,NEW VARIETY,AVERAGE,121.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
553,BANTWALA,2022-05-23,COCA,AVERAGE,18.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
4365,BELTHANGADI,2022-05-23,OTHER,AVERAGE,2.0,Quintal,51250.0,52000.0,51500.0,Dakshina Kannada
3614,BELTHANGADI,2022-05-23,OLD VARIETY,AVERAGE,240.0,Quintal,41600.0,53000.0,45000.0,Dakshina Kannada
575,BANTWALA,2022-05-23,NEW VARIETY,AVERAGE,28.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
3601,BELTHANGADI,2022-05-24,NEW VARIETY,AVERAGE,19.0,Quintal,29000.0,42500.0,39000.0,Dakshina Kannada
596,BANTWALA,2022-05-24,OLD VARIETY,AVERAGE,3.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
554,BANTWALA,2022-05-24,COCA,AVERAGE,25.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
3581,BELTHANGADI,2022-05-24,COCA,AVERAGE,72.0,Quintal,25000.0,26000.0,25500.0,Dakshina Kannada
6886,PUTTUR,2022-05-24,COCA,AVERAGE,482.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
576,BANTWALA,2022-05-24,NEW VARIETY,AVERAGE,32.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
6908,PUTTUR,2022-05-24,NEW VARIETY,AVERAGE,192.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
7896,PUTTUR,2022-05-24,OTHER,AVERAGE,18.0,Quintal,22500.0,49500.0,36000.0,Dakshina Kannada
6909,PUTTUR,2022-05-25,NEW VARIETY,AVERAGE,192.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
577,BANTWALA,2022-05-25,NEW VARIETY,AVERAGE,64.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
5462,MANGALURU,2022-05-25,GRADE- II,AVERAGE,2070.0,Numbers,14000.0,19000.0,17000.0,Dakshina Kannada
6887,PUTTUR,2022-05-25,COCA,AVERAGE,982.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
7897,PUTTUR,2022-05-25,OTHER,AVERAGE,18.0,Quintal,22500.0,49500.0,36000.0,Dakshina Kannada
5061,MANGALURU,2022-05-25,COCA,AVERAGE,3075.0,Quintal,20000.0,25000.0,22500.0,Dakshina Kannada
597,BANTWALA,2022-05-25,OLD VARIETY,AVERAGE,22.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
4366,BELTHANGADI,2022-05-25,OTHER,AVERAGE,5.0,Quintal,30000.0,52000.0,40000.0,Dakshina Kannada
3602,BELTHANGADI,2022-05-25,NEW VARIETY,AVERAGE,94.0,Quintal,27500.0,42400.0,36500.0,Dakshina Kannada
555,BANTWALA,2022-05-25,COCA,AVERAGE,19.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
3615,BELTHANGADI,2022-05-26,OLD VARIETY,AVERAGE,625.0,Quintal,41300.0,52000.0,49000.0,Dakshina Kannada
578,BANTWALA,2022-05-26,NEW VARIETY,AVERAGE,32.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
6910,PUTTUR,2022-05-26,NEW VARIETY,AVERAGE,201.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
3603,BELTHANGADI,2022-05-26,NEW VARIETY,AVERAGE,502.0,Quintal,29300.0,42000.0,38000.0,Dakshina Kannada
598,BANTWALA,2022-05-26,OLD VARIETY,AVERAGE,16.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
4367,BELTHANGADI,2022-05-26,OTHER,AVERAGE,12.0,Quintal,30000.0,51000.0,39000.0,Dakshina Kannada
3620,BELTHANGADI,2022-05-26,OTHER,AVERAGE,27.0,Quintal,28000.0,36000.0,32000.0,Dakshina Kannada
7898,PUTTUR,2022-05-26,OTHER,AVERAGE,19.0,Quintal,22500.0,49000.0,35750.0,Dakshina Kannada
3582,BELTHANGADI,2022-05-26,COCA,AVERAGE,77.0,Quintal,24000.0,25000.0,24500.0,Dakshina Kannada
5721,MANGALURU,2022-05-26,BLACK PEPPER,AVERAGE,12.0,Quintal,36500.0,36500.0,36500.0,Dakshina Kannada
556,BANTWALA,2022-05-26,COCA,AVERAGE,14.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
6888,PUTTUR,2022-05-26,COCA,AVERAGE,663.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
3621,BELTHANGADI,2022-05-27,OTHER,AVERAGE,27.0,Quintal,28000.0,36000.0,32000.0,Dakshina Kannada
3616,BELTHANGADI,2022-05-27,OLD VARIETY,AVERAGE,625.0,Quintal,41300.0,52000.0,49000.0,Dakshina Kannada
557,BANTWALA,2022-05-27,COCA,AVERAGE,15.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
579,BANTWALA,2022-05-27,NEW VARIETY,AVERAGE,44.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
6911,PUTTUR,2022-05-27,NEW VARIETY,AVERAGE,273.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
6889,PUTTUR,2022-05-27,COCA,AVERAGE,916.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
599,BANTWALA,2022-05-27,OLD VARIETY,AVERAGE,5.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
4368,BELTHANGADI,2022-05-27,OTHER,AVERAGE,12.0,Quintal,30000.0,51000.0,39000.0,Dakshina Kannada
3583,BELTHANGADI,2022-05-27,COCA,AVERAGE,77.0,Quintal,24000.0,25000.0,24500.0,Dakshina Kannada
5062,MANGALURU,2022-05-27,COCA,AVERAGE,190.0,Quintal,20000.0,25000.0,24000.0,Dakshina Kannada
3604,BELTHANGADI,2022-05-27,NEW VARIETY,AVERAGE,502.0,Quintal,29300.0,42000.0,38000.0,Dakshina Kannada
558,BANTWALA,2022-05-30,COCA,AVERAGE,38.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
5063,MANGALURU,2022-05-30,COCA,AVERAGE,257.0,Quintal,20000.0,25000.0,22500.0,Dakshina Kannada
6912,PUTTUR,2022-05-30,NEW VARIETY,AVERAGE,218.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
3605,BELTHANGADI,2022-05-30,NEW VARIETY,AVERAGE,29.0,Quintal,28000.0,42000.0,39000.0,Dakshina Kannada
600,BANTWALA,2022-05-30,OLD VARIETY,AVERAGE,7.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
8845,SULYA,2022-05-30,BLACK PEPPER,AVERAGE,10.0,Quintal,22500.0,50000.0,45000.0,Dakshina Kannada
6890,PUTTUR,2022-05-30,COCA,AVERAGE,965.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
8500,SULYA,2022-05-30,NEW VARIETY,AVERAGE,246.0,Quintal,30000.0,45000.0,43900.0,Dakshina Kannada
7899,PUTTUR,2022-05-30,OTHER,AVERAGE,18.0,Quintal,22500.0,49000.0,35750.0,Dakshina Kannada
580,BANTWALA,2022-05-30,NEW VARIETY,AVERAGE,50.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
3584,BELTHANGADI,2022-05-30,COCA,AVERAGE,7.0,Quintal,24000.0,25000.0,24500.0,Dakshina Kannada
4369,BELTHANGADI,2022-05-30,OTHER,AVERAGE,1.0,Quintal,49500.0,51000.0,50000.0,Dakshina Kannada
8501,SULYA,2022-05-31,NEW VARIETY,AVERAGE,976.0,Quintal,27500.0,45000.0,43100.0,Dakshina Kannada
601,BANTWALA,2022-05-31,OLD VARIETY,AVERAGE,8.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
3617,BELTHANGADI,2022-05-31,OLD VARIETY,AVERAGE,22.0,Quintal,42400.0,52000.0,49000.0,Dakshina Kannada
3606,BELTHANGADI,2022-05-31,NEW VARIETY,AVERAGE,139.0,Quintal,26000.0,42000.0,31000.0,Dakshina Kannada
6913,PUTTUR,2022-05-31,NEW VARIETY,AVERAGE,230.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
559,BANTWALA,2022-05-31,COCA,AVERAGE,18.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
581,BANTWALA,2022-05-31,NEW VARIETY,AVERAGE,75.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
8846,SULYA,2022-05-31,BLACK PEPPER,AVERAGE,34.0,Quintal,22500.0,50000.0,35200.0,Dakshina Kannada
7900,PUTTUR,2022-05-31,OTHER,AVERAGE,8.0,Quintal,22500.0,49000.0,35750.0,Dakshina Kannada
6891,PUTTUR,2022-05-31,COCA,AVERAGE,747.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
445,BANTWALA,2022-06-01,OLD VARIETY,AVERAGE,11.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
397,BANTWALA,2022-06-01,COCA,AVERAGE,23.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
3093,BELTHANGADI,2022-06-01,NEW VARIETY,AVERAGE,62.0,Quintal,27500.0,44000.0,35000.0,Dakshina Kannada
3080,BELTHANGADI,2022-06-01,COCA,AVERAGE,7.0,Quintal,26000.0,28000.0,27000.0,Dakshina Kannada
4812,MANGALURU,2022-06-01,COCA,AVERAGE,82.0,Quintal,30000.0,44935.0,31000.0,Dakshina Kannada
2391,BANTWALA,2022-06-01,OTHER,AVERAGE,5.0,Quintal,30000.0,49000.0,42000.0,Dakshina Kannada
6579,PUTTUR,2022-06-01,NEW VARIETY,AVERAGE,4.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
421,BANTWALA,2022-06-01,NEW VARIETY,AVERAGE,98.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
398,BANTWALA,2022-06-02,COCA,AVERAGE,19.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
6580,PUTTUR,2022-06-02,NEW VARIETY,AVERAGE,10.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
422,BANTWALA,2022-06-02,NEW VARIETY,AVERAGE,93.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
446,BANTWALA,2022-06-02,OLD VARIETY,AVERAGE,19.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
6581,PUTTUR,2022-06-03,NEW VARIETY,AVERAGE,32.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
399,BANTWALA,2022-06-03,COCA,AVERAGE,29.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
2392,BANTWALA,2022-06-03,OTHER,AVERAGE,4.0,Quintal,30000.0,49000.0,42000.0,Dakshina Kannada
447,BANTWALA,2022-06-03,OLD VARIETY,AVERAGE,19.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
423,BANTWALA,2022-06-03,NEW VARIETY,AVERAGE,68.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
5523,MANGALURU,2022-06-04,BLACK PEPPER,AVERAGE,82.0,Quintal,46000.0,51000.0,49000.0,Dakshina Kannada
448,BANTWALA,2022-06-04,OLD VARIETY,AVERAGE,12.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
6582,PUTTUR,2022-06-04,NEW VARIETY,AVERAGE,25.0,Quintal,27500.0,45000.0,36250.0,Dakshina Kannada
5279,MANGALURU,2022-06-04,GRADE- II,AVERAGE,6080.0,Numbers,13000.0,18000.0,15500.0,Dakshina Kannada
4154,BELTHANGADI,2022-06-04,OTHER,AVERAGE,5.0,Quintal,30000.0,50000.0,40000.0,Dakshina Kannada
2506,BELTHANGADI,2022-06-04,NEW VARIETY,AVERAGE,348.0,Quintal,27500.0,43000.0,35000.0,Dakshina Kannada
2495,BELTHANGADI,2022-06-04,COCA,AVERAGE,118.0,Quintal,23500.0,24000.0,23800.0,Dakshina Kannada
424,BANTWALA,2022-06-04,NEW VARIETY,AVERAGE,65.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
2393,BANTWALA,2022-06-04,OTHER,AVERAGE,4.0,Quintal,30000.0,49000.0,42000.0,Dakshina Kannada
400,BANTWALA,2022-06-04,COCA,AVERAGE,18.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
4478,MANGALURU,2022-06-04,COCA,AVERAGE,2603.0,Quintal,25000.0,34000.0,30000.0,Dakshina Kannada
5054,MANGALURU,2022-06-05,COCA,AVERAGE,156.0,Quintal,23600.0,30500.0,30000.0,Dakshina Kannada
3587,BELTHANGADI,2022-06-05,NEW VARIETY,AVERAGE,93.0,Quintal,29000.0,43200.0,38000.0,Dakshina Kannada
3344,BELTHANGADI,2022-06-06,NEW VARIETY,AVERAGE,70.0,Quintal,27500.0,40000.0,29500.0,Dakshina Kannada
449,BANTWALA,2022-06-06,OLD VARIETY,AVERAGE,2.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
6583,PUTTUR,2022-06-06,NEW VARIETY,AVERAGE,27.0,Quintal,27500.0,41500.0,34500.0,Dakshina Kannada
4900,MANGALURU,2022-06-06,COCA,AVERAGE,65.0,Quintal,20000.0,24000.0,22500.0,Dakshina Kannada
425,BANTWALA,2022-06-06,NEW VARIETY,AVERAGE,102.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
401,BANTWALA,2022-06-06,COCA,AVERAGE,23.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
3230,BELTHANGADI,2022-06-07,COCA,AVERAGE,54.0,Quintal,24000.0,25000.0,24500.0,Dakshina Kannada
6584,PUTTUR,2022-06-07,NEW VARIETY,AVERAGE,18.0,Quintal,27500.0,41500.0,34500.0,Dakshina Kannada
4860,MANGALURU,2022-06-07,COCA,AVERAGE,3.0,Quintal,20000.0,24500.0,23000.0,Dakshina Kannada
3238,BELTHANGADI,2022-06-07,NEW VARIETY,AVERAGE,684.0,Quintal,28500.0,42000.0,35000.0,Dakshina Kannada
3252,BELTHANGADI,2022-06-07,OLD VARIETY,AVERAGE,164.0,Quintal,37400.0,53000.0,45000.0,Dakshina Kannada
426,BANTWALA,2022-06-07,NEW VARIETY,AVERAGE,141.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
402,BANTWALA,2022-06-07,COCA,AVERAGE,32.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
450,BANTWALA,2022-06-07,OLD VARIETY,AVERAGE,37.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
451,BANTWALA,2022-06-08,OLD VARIETY,AVERAGE,7.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
6585,PUTTUR,2022-06-08,NEW VARIETY,AVERAGE,18.0,Quintal,27500.0,41500.0,34500.0,Dakshina Kannada
2648,BELTHANGADI,2022-06-08,NEW VARIETY,AVERAGE,2.0,Quintal,25000.0,45000.0,38000.0,Dakshina Kannada
403,BANTWALA,2022-06-08,COCA,AVERAGE,49.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
427,BANTWALA,2022-06-08,NEW VARIETY,AVERAGE,114.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
2394,BANTWALA,2022-06-08,OTHER,AVERAGE,1.0,Quintal,30000.0,48000.0,41000.0,Dakshina Kannada
428,BANTWALA,2022-06-09,NEW VARIETY,AVERAGE,81.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
3949,BELTHANGADI,2022-06-09,NEW VARIETY,AVERAGE,20.0,Quintal,30800.0,48000.0,39000.0,Dakshina Kannada
452,BANTWALA,2022-06-09,OLD VARIETY,AVERAGE,4.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
404,BANTWALA,2022-06-09,COCA,AVERAGE,26.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
6586,PUTTUR,2022-06-09,NEW VARIETY,AVERAGE,7.0,Quintal,27500.0,41500.0,34500.0,Dakshina Kannada
429,BANTWALA,2022-06-10,NEW VARIETY,AVERAGE,61.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
5489,MANGALURU,2022-06-10,GRADE- II,AVERAGE,500.0,Numbers,1200.0,1600.0,1400.0,Dakshina Kannada
405,BANTWALA,2022-06-10,COCA,AVERAGE,14.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
6587,PUTTUR,2022-06-10,NEW VARIETY,AVERAGE,7.0,Quintal,27500.0,41500.0,34500.0,Dakshina Kannada
453,BANTWALA,2022-06-10,OLD VARIETY,AVERAGE,2.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
3824,BELTHANGADI,2022-06-10,NEW VARIETY,AVERAGE,96.0,Quintal,31000.0,47500.0,40000.0,Dakshina Kannada
2786,BELTHANGADI,2022-06-12,NEW VARIETY,AVERAGE,116.0,Quintal,30000.0,37000.0,33000.0,Dakshina Kannada
6588,PUTTUR,2022-06-13,NEW VARIETY,AVERAGE,117.0,Quintal,27500.0,41500.0,34500.0,Dakshina Kannada
430,BANTWALA,2022-06-13,NEW VARIETY,AVERAGE,52.0,Quintal,27500.0,45000.0,42000.0,Dakshina Kannada
454,BANTWALA,2022-06-13,OLD VARIETY,AVERAGE,13.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
3349,BELTHANGADI,2022-06-13,NEW VARIETY,AVERAGE,53.0,Quintal,28500.0,40000.0,38000.0,Dakshina Kannada
6564,PUTTUR,2022-06-13,COCA,AVERAGE,280.0,Quintal,11000.0,26000.0,18500.0,Dakshina Kannada
7822,PUTTUR,2022-06-13,OTHER,AVERAGE,3.0,Quintal,22000.0,47000.0,34500.0,Dakshina Kannada
4905,MANGALURU,2022-06-13,COCA,AVERAGE,9.0,Quintal,20000.0,24000.0,22500.0,Dakshina Kannada
406,BANTWALA,2022-06-13,COCA,AVERAGE,22.0,Quintal,12500.0,25000.0,22500.0,Dakshina Kannada
3366,BELTHANGADI,2022-06-14,OLD VARIETY,AVERAGE,55.0,Quintal,37510.0,53000.0,39000.0,Dakshina Kannada
4315,BELTHANGADI,2022-06-14,OTHER,AVERAGE,9.0,Quintal,30000.0,49000.0,40000.0,Dakshina Kannada
8369,SULYA,2022-06-14,NEW VARIETY,AVERAGE,57.0,Quintal,27500.0,45000.0,38600.0,Dakshina Kannada
455,BANTWALA,2022-06-14,OLD VARIETY,AVERAGE,14.0,Quintal,46000.0,54500.0,50000.0,Dakshina Kannada
